Latency,msg
,8.21
0.20232820000000007,8.22
0.20262859999999994,8.23
0.20398880000000008,8.24
0.2029983999999998,8.25
0.2030185,8.26
0.2030592,8.27
0.2029006,8.28
0.20310089999999992,8.29
0.20292390000000005,8.3
0.20199950000000033,8.31
0.20214279999999984,8.32
0.2028557000000002,8.33
0.2030917999999997,8.34
0.20296450000000021,8.35
0.20294639999999964,8.36
0.20316050000000008,8.37
0.20189539999999973,8.38
0.20503090000000057,8.39
0.20291639999999944,8.4
0.20312130000000028,8.41
0.20293280000000014,8.42
0.20403359999999982,8.43
0.2029671999999998,8.44
0.2030258000000007,8.45
0.20291699999999935,8.46
0.20209980000000005,8.47
0.20295670000000055,8.48
0.2030050999999995,8.49
0.2031546000000004,8.5
0.2027909999999995,8.51
0.2030529000000003,8.52
0.20300359999999973,8.53
0.20299500000000048,8.54
0.20300009999999968,8.55
0.20300130000000038,8.56
0.20299900000000015,8.57
0.20294670000000004,8.58
0.20297270000000012,8.59
0.20298449999999946,8.6
0.2030455,8.61
0.20315609999999928,8.62
0.20189570000000145,8.63
0.20294369999999873,8.64
0.20570160000000115,8.65
0.20287679999999852,8.66
0.20300520000000155,8.67
0.20299799999999912,8.68
0.20413710000000052,8.69
0.2043570999999993,8.7
0.20053490000000096,8.71
0.2029873000000002,8.72
0.20398149999999937,8.73
0.20300239999999903,8.74
0.20301410000000075,8.75
0.2030075,8.76
0.20297949999999965,8.77
0.20300860000000043,8.78
0.20298999999999978,8.79
0.20300459999999987,8.8
0.20301309999999972,8.81
0.20298800000000128,8.82
0.20300139999999978,8.83
0.20413570000000014,8.84
0.20261839999999864,8.85
0.20386680000000013,8.86
0.20250750000000117,8.86
0.2018709999999988,8.87
0.20200580000000024,8.88
0.2019958000000006,8.89
0.20199629999999935,8.9
0.20201639999999976,8.91
0.20202900000000135,8.92
0.20197809999999983,8.93
0.20198040000000006,8.94
0.20201279999999855,8.95
0.20198500000000053,8.96
0.20499820000000213,8.97
0.20199949999999944,8.98
0.20201080000000005,8.99
0.20314699999999775,9.0
0.20185070000000138,9.01
0.20200930000000028,9.02
0.20200649999999953,9.03
0.19948379999999943,9.04
0.20207780000000142,9.05
0.20183819999999741,9.06
0.20405850000000214,9.07
0.20194159999999783,9.08
0.20212840000000298,9.09
0.20187119999999936,9.1
0.2020023000000002,9.11
0.2050011000000005,9.12
0.20205689999999876,9.13
0.20194150000000022,9.14
0.2020584999999997,9.15
0.20194529999999844,9.16
0.2020791000000024,9.17
0.20199389999999795,9.18
0.2019262000000026,9.19
0.20200169999999673,9.2
0.20207510000000184,9.21
0.20205980000000068,9.22
0.20286649999999895,9.23
0.20210030000000145,9.24
0.20195079999999876,9.25
0.20300119999999922,9.26
0.2040475999999991,9.27
0.20199440000000024,9.28
0.2019586000000011,9.29
0.2022081,9.3
0.20201959999999985,9.31
0.2017181000000008,9.32
0.20201139999999995,9.33
0.20204670000000036,9.34
0.2021626000000012,9.35
0.2017807999999981,9.36
0.20210940000000122,9.37
0.20194459999999737,9.38
0.2020001000000029,9.39
0.20253589999999733,9.4
0.20248470000000296,9.41
0.2039820999999975,9.42
0.2020003999999993,9.43
0.20200100000000276,9.44
0.20195079999999876,9.45
0.20342210000000094,9.46
0.2026293999999993,9.47
0.2030233999999993,9.48
0.2029740000000011,9.49
0.20305289999999943,9.5
0.20304870000000008,9.51
0.20289989999999847,9.52
0.20302580000000248,9.53
0.20297670000000068,9.54
0.2019992999999971,9.55
0.20304360000000088,9.56
0.2039578000000013,9.57
0.20299969999999945,9.58
0.2030984999999994,9.59
0.20311279999999954,9.6
0.20278700000000072,9.61
0.20310620000000057,9.62
0.20291770000000042,9.63
0.20304969999999756,9.64
0.203590700000003,9.65
0.20238869999999665,9.66
0.20300640000000314,9.67
0.2030126999999986,9.68
0.20312020000000075,9.69
0.2022334999999984,9.7
0.20464780000000005,9.71
0.20287340000000142,9.72
0.20323970000000102,9.73
0.20281920000000042,9.74
0.20311279999999954,9.75
0.20291449999999855,9.76
0.20299839999999847,9.77
0.20304529999999943,9.78
0.20293130000000303,9.79
0.20326699999999676,9.8
0.20273170000000107,9.81
0.20299950000000422,9.82
0.20306779999999947,9.83
0.20303320000000014,9.84
0.20342819999999762,9.85
0.20469339999999647,9.86
0.2027765000000059,9.87
0.20300089999999926,9.88
0.20300239999999548,9.89
0.20300040000000052,9.9
0.20306750000000306,9.91
0.2029992000000007,9.92
0.20295859999999522,9.93
0.20304040000000612,9.94
0.20402319999999463,9.95
0.20391200000000254,9.96
0.2029982999999973,9.97
0.20313469999999967,9.98
0.2020675000000054,9.99
0.20308559999999432,10.0
0.20405570000000495,10.01
0.20299569999999534,10.02
0.20307470000000194,10.03
0.20300130000000394,10.04
0.20319039999999688,10.05
0.20269499999999852,10.06
0.20297829999999806,10.07
0.20309790000000305,10.08
0.20291600000000187,10.09
0.2029957999999965,10.1
0.20298010000000488,10.11
0.2030589999999961,10.12
0.20205250000000063,10.13
0.20297699999999708,10.14
0.20402660000000594,10.15
0.2039749999999998,10.16
0.20293549999999527,10.17
0.20300180000000267,10.18
0.20299570000000244,10.19
0.20300149999999917,10.2
0.20206299999999544,10.21
0.2020266000000035,10.22
0.20289770000000118,10.23
0.20301020000000136,10.24
0.20298829999999413,10.25
0.20300269999999898,10.26
0.20307830000000138,10.27
0.20232140000000243,10.28
0.20268860000000188,10.28
0.20643219999999474,10.3
0.20395070000000004,10.31
0.2029658000000012,10.32
0.20260850000000374,10.32
0.20195520000000045,10.33
0.20208969999999482,10.34
0.20203630000000317,10.35
0.2028874000000016,10.36
0.20200069999999926,10.37
0.20204530000000176,10.38
0.20196259999999455,10.39
0.20208130000000324,10.4
0.20197799999999688,10.41
0.20192080000000345,10.42
0.2020009000000016,10.43
0.20501989999999637,10.44
0.2019931000000028,10.45
0.20200140000000033,10.46
0.20198669999999908,10.47
0.20202259999999939,10.48
0.2029791000000003,10.49
0.20313790000000154,10.5
0.20193909999999704,10.51
0.2019221999999985,10.52
0.2020235000000028,10.53
0.20199019999999734,10.54
0.20200040000000286,10.55
0.20199970000000178,10.56
0.2020005999999981,10.57
0.20299969999999945,10.58
0.20416730000000172,10.59
0.20183769999999868,10.6
0.20198369999999954,10.61
0.20201289999999972,10.62
0.2039899000000034,10.63
0.20301049999999776,10.64
0.2021248,10.65
0.20191030000000154,10.66
0.20205490000000026,10.67
0.20191839999999672,10.68
0.2019931000000028,10.69
0.20198809999999412,10.7
0.2019990000000007,10.71
0.20201190000000224,10.72
0.2029999000000018,10.73
0.20407170000000008,10.74
0.20206739999999712,10.75
0.20186970000000315,10.76
0.20202559999999892,10.77
0.20195580000000035,10.78
0.20200020000000052,10.79
0.20199879999999837,10.8
0.2021474000000012,10.81
0.2019024000000016,10.82
0.20197569999999843,10.83
0.20298939999999988,10.84
0.2020185000000012,10.85
0.20205610000000007,10.86
0.20198889999999636,10.87
0.20294390000000107,10.88
0.20404880000000247,10.89
0.20294549999999845,10.9
0.20208009999999632,10.91
0.20193100000000186,10.92
0.20298920000000464,10.93
0.20303179999999799,10.94
0.2029558999999992,10.95
0.2030719999999988,10.96
0.2029797000000002,10.97
0.2029759999999996,10.98
0.20301890000000355,10.99
0.2029779000000005,11.0
0.20310479999999842,11.01
0.20291729999999575,11.02
0.2050644000000048,11.03
0.2039919999999995,11.04
0.20291290000000117,11.05
0.20307039999999432,11.06
0.20294520000000205,11.07
0.20311470000000043,11.08
0.2028762999999998,11.09
0.20299479999999903,11.1
0.20298770000000133,11.11
0.20301510000000178,11.12
0.20315420000000017,11.13
0.20282960000000116,11.14
0.20304699999999798,11.15
