Latency,msg
,0.48
0.1020647999830544,0.49
0.10216220002621412,0.5
0.10268100025132298,0.51
0.10200779978185892,0.52
0.10198420006781816,0.53
0.1028868998400867,0.54
0.10189300030469894,0.55
0.10225229989737272,0.56
0.1021026000380516,0.57
0.10319289984181523,0.58
0.10151860024780035,0.59
0.10102929966524243,0.6
0.1029313001781702,0.61
0.10240660002455115,0.62
0.10026639979332685,0.63
0.10378549993038177,0.64
0.10200330009683967,0.65
0.10035439999774098,0.66
0.1027359003201127,0.67
0.10232959967106581,0.68
0.10239750007167459,0.69
0.10099320020526648,0.7
0.1010181000456214,0.71
0.1029153997078538,0.72
0.10198729997500777,0.73
0.10233440017327666,0.74
0.10197079973295331,0.75
0.1014771000482142,0.76
0.10205280035734177,0.77
0.10158309992402792,0.78
0.10399089986458421,0.79
0.10051390016451478,0.8
0.10332629969343543,0.81
0.10105290031060576,0.82
0.10267839999869466,0.83
0.10297459969297051,0.84
0.10081000020727515,0.85
0.10225419979542494,0.86
0.10140250017866492,0.87
0.10133579978719354,0.88
0.1031041000969708,0.89
0.1048598000779748,0.9
0.09919309988617897,0.91
0.10288930032402277,0.92
0.10247649997472763,0.93
0.10272719990462065,0.94
0.09984629973769188,0.95
0.10194720001891255,0.96
0.10197330033406615,0.97
0.10204119980335236,0.98
0.1021381001919508,0.99
0.10185719979926944,1.0
0.10209760023280978,1.01
0.1017543999478221,1.02
0.10205279989168048,1.03
0.1019594999961555,1.04
0.10224010003730655,1.05
0.10323949996381998,1.06
0.10202950006350875,1.07
0.10161989973857999,1.08
0.10307890037074685,1.09
0.10121989995241165,1.1
0.10237099975347519,1.11
0.10247489996254444,1.12
0.10198049992322922,1.13
0.1020086002536118,1.14
0.10192580008879304,1.15
0.10208809981122613,1.16
0.10224060015752912,1.17
0.10214480012655258,1.18
0.10140069993212819,1.19
0.10119379963725805,1.2
0.1038548001088202,1.21
0.10113530000671744,1.22
0.10157439997419715,1.23
0.10201229993253946,1.24
0.10241470020264387,1.25
0.10201029991731048,1.26
0.10138410003855824,1.27
0.10251449979841709,1.28
0.10206340020522475,1.29
0.10169069981202483,1.3
0.10450280038639903,1.31
0.10080709960311651,1.32
0.10205550026148558,1.33
0.10196089977398515,1.34
0.10199680039659142,1.35
0.10317559959366918,1.36
0.10057710018008947,1.37
0.10228830017149448,1.38
0.10193589981645346,1.39
0.1019981000572443,1.4
0.10351949976757169,1.41
0.10273470031097531,1.42
0.10041450010612607,1.43
0.10231289966031909,1.44
0.10200810013338923,1.45
0.10144069977104664,1.46
0.10357990022748709,1.47
0.1007794002071023,1.48
0.10200949991121888,1.49
0.10155060002580285,1.5
0.10204169992357492,1.51
0.10211500013247132,1.52
0.10202489979565144,1.53
0.10240169987082481,1.54
0.10198750020936131,1.55
0.10121760005131364,1.56
0.10230279993265867,1.57
0.10262680007144809,1.58
0.10269409976899624,1.59
0.1035513998940587,1.6
0.09938930021598935,1.61
0.10303690005093813,1.62
0.10148849990218878,1.63
0.10247710021212697,1.64
0.10258820001035929,1.65
0.10189910000190139,1.66
0.10188440000638366,1.67
0.10171710001304746,1.68
0.10200139973312616,1.69
0.10348659986630082,1.7
