Latency,msg
,
2.463484600186348,0.0
0.000304199755191803,0.0
0.0007611000910401344,0.0
0.003693799953907728,0.0
0.0003062998875975609,0.0
0.051711699925363064,0.0
0.05104150017723441,0.0
0.046933399979025126,0.0
0.05048209987580776,0.0
0.049947400111705065,0.0
0.050298199988901615,0.0
0.050321000162512064,0.0
0.05214189970865846,0.0
0.04742850037291646,0.0
0.04997699987143278,0.0
0.050076600164175034,0.0
0.049672399647533894,0.0
0.05188850034028292,0.0
0.04802630003541708,0.0
0.0504674999974668,0.0
0.0502233998849988,0.0
0.05008410010486841,0.0
0.04899119958281517,0.0
0.050482900347560644,0.0
0.051724799908697605,0.0
0.048773199785500765,0.0
0.04884620010852814,0.0
0.05198380025103688,0.0
0.04921109974384308,0.0
0.049736599903553724,0.0
0.05022120010107756,0.0
0.04996250011026859,0.0
0.05006709974259138,0.0
0.049213200341910124,0.0
0.05075989989563823,0.0
0.0500190001912415,0.0
0.050197199918329716,0.0
0.05096679972484708,0.0
0.04987820005044341,0.0
0.04904079996049404,0.0
0.048886199947446585,0.0
0.01961540011689067,0.0
0.04955250024795532,0.0
0.0497530996799469,0.0
0.05161319999024272,0.0
0.0489567001350224,0.0
0.05570359993726015,0.0
0.05169190000742674,0.0
0.05367900012061,0.0
0.04907159972935915,0.0
0.05328260036185384,0.0
0.05175699992105365,0.51
0.053997999988496304,0.52
0.05107240006327629,0.53
0.05173210008069873,0.54
0.05188369983807206,0.55
0.05232689995318651,0.56
0.05146329989656806,0.57
0.05140569992363453,0.58
0.052513299975544214,0.59
0.05211300030350685,0.6
0.05168099980801344,0.61
0.051667300052940845,0.62
0.05214879987761378,0.63
0.05394800007343292,0.64
0.0521097001619637,0.65
0.05084639973938465,0.66
0.051962800323963165,0.67
0.05323329987004399,0.68
0.05178679991513491,0.69
0.05096650030463934,0.7
0.05183239979669452,0.71
0.05168749997392297,0.72
0.052139800041913986,0.73
0.05216389987617731,0.74
0.05217739986255765,0.75
0.05124640045687556,0.76
0.05270859971642494,0.77
0.05104559985920787,0.78
0.05378219997510314,0.79
0.05107190040871501,0.8
0.051963699981570244,0.81
0.05103749968111515,0.82
0.05440950021147728,0.83
0.05188019992783666,0.84
0.05084259994328022,0.85
0.05182940000668168,0.86
0.052169600035995245,0.87
0.05214009992778301,0.88
0.052972699981182814,0.89
0.050906999967992306,0.9
0.05199010018259287,0.91
0.051905599888414145,0.92
0.05192970018833876,0.93
0.05209610005840659,0.94
0.052885899785906076,0.95
0.05214879987761378,0.96
0.05185860022902489,0.97
0.05193419987335801,0.98
0.051855800207704306,0.99
0.051684599835425615,1.0
0.05230229999870062,1.01
0.0534769999794662,1.02
0.05215450003743172,1.03
0.049754700157791376,1.04
0.05281060002744198,1.05
0.05175809981301427,1.06
0.05233300011605024,1.07
0.05145590007305145,1.08
0.05165149969980121,1.09
0.05414490029215813,1.1
0.050684199668467045,1.11
0.051354000344872475,1.12
0.05260409973561764,1.13
0.05217309994623065,1.14
0.05119020026177168,1.15
0.05283339973539114,1.16
0.05092080030590296,1.17
0.05277819978073239,1.18
0.05208249995484948,1.19
0.05093050003051758,1.2
0.05231920024380088,1.21
0.054173999931663275,1.22
0.05178850004449487,1.23
0.0506823998875916,1.24
0.05212899995967746,1.25
0.052202099934220314,1.26
0.051956200040876865,1.27
0.05111039988696575,1.28
0.05261030001565814,1.29
0.053289900068193674,1.3
0.05097780004143715,1.31
0.05184500012546778,1.32
0.05220849998295307,1.33
0.05197970010340214,1.34
0.05201059998944402,1.35
0.05106359999626875,1.36
0.051751899998635054,1.37
0.05313099967315793,1.38
0.05292739998549223,1.39
0.05028480011969805,1.4
0.05313060013577342,1.41
0.05065209977328777,1.42
0.052656699903309345,1.43
0.05136620020493865,1.44
0.052953099831938744,1.45
0.05184320034459233,1.46
0.05135299963876605,1.47
0.05284020025283098,1.48
0.052982999943196774,1.49
0.0522341001778841,1.5
0.05204099975526333,1.51
0.050878799986094236,1.52
0.05291320011019707,1.53
0.05199520010501146,1.54
0.05195239977911115,1.55
0.05169760016724467,1.56
0.05228419974446297,1.57
0.05201820004731417,1.58
0.05228920001536608,1.59
0.0512236999347806,1.6
0.05275170039385557,1.61
0.05164519976824522,1.62
0.051870400086045265,1.63
0.052209699992090464,1.64
0.05178540013730526,1.65
0.052236299961805344,1.66
0.05201079975813627,1.67
0.051992999855428934,1.68
0.05195500003173947,1.69
0.05211250018328428,1.7
0.053290999960154295,1.71
0.051455399952828884,1.72
0.05213419999927282,1.73
0.05200800020247698,1.74
0.05177919985726476,1.75
0.05182110005989671,1.76
0.05209559993818402,1.77
0.051448400132358074,1.78
0.05204840004444122,1.79
0.05193859990686178,1.8
0.05390609987080097,1.81
0.05098320031538606,1.82
0.051993099972605705,1.83
0.05168519960716367,1.84
0.05228180019184947,1.85
0.051860599778592587,1.86
0.052172400057315826,1.87
0.0518375001847744,1.88
0.05231910012662411,1.89
0.051097999792546034,1.9
0.05399740021675825,1.91
0.050791299901902676,1.92
0.05197810009121895,1.93
0.0510883997194469,1.94
0.05265180021524429,1.95
0.05224139988422394,1.96
0.05164590012282133,1.97
0.05190199986100197,1.98
0.05174840008839965,1.99
0.05177009990438819,2.0
0.05413240008056164,2.01
0.05176719976589084,2.02
0.05221990030258894,2.03
0.04989179968833923,2.04
0.05292520020157099,2.05
0.05153930000960827,2.06
0.05203629983589053,2.07
0.05206459993496537,2.08
0.0521101001650095,2.09
0.052487799897789955,2.1
0.053725500125437975,2.11
0.0518843000754714,2.12
0.05090059991925955,2.13
0.05219040019437671,2.14
0.052013800013810396,2.15
0.05195700004696846,2.16
0.05140509968623519,2.17
0.051864900160580873,2.18
0.05397190013900399,2.19
0.05049019958823919,2.2
0.05353480018675327,2.21
0.05031820014119148,2.22
0.0523675000295043,2.23
0.052149499766528606,2.24
0.05183220002800226,2.25
0.052455299999564886,2.26
0.05145250027999282,2.27
0.052233599592000246,2.28
0.05161290010437369,2.29
0.05199020029976964,2.3
0.051966399885714054,2.31
0.053402400109916925,2.32
0.05068349977955222,2.33
0.050998799968510866,2.34
0.0529193002730608,2.35
0.05204489966854453,2.36
0.051273100078105927,2.37
0.0527169001288712,2.38
0.05205109994858503,2.39
0.05186779983341694,2.4
0.052129900082945824,2.41
0.05348689993843436,2.42
0.050820200238376856,2.43
0.051941399928182364,2.44
0.05202940013259649,2.45
0.05184219963848591,2.46
0.05163880018517375,2.47
0.05218990007415414,2.48
0.052401999942958355,2.49
0.051575600169599056,2.5
0.053648799657821655,2.51
0.04962299996986985,2.52
0.0541060003452003,2.53
0.05079969996586442,2.54
0.051956099923700094,2.55
0.051195799838751554,2.56
0.05323030008003116,2.57
0.05279069999232888,2.58
0.05093930009752512,2.59
0.05189220001921058,2.6
0.05191389983519912,2.61
0.053446900099515915,2.62
0.052039799746125937,2.63
0.05027460027486086,2.64
0.05211459985002875,2.65
0.052362400107085705,2.66
0.051812299992889166,2.67
0.05219539999961853,2.68
0.0517922998405993,2.69
0.0522154001519084,2.7
0.051809499971568584,2.71
0.05094960005953908,2.72
0.05441820016130805,2.73
0.04975799983367324,2.74
0.0521073997952044,2.75
0.051925800275057554,2.76
0.05422029970213771,2.77
0.05199420033022761,2.78
0.05003179982304573,2.79
0.052791900001466274,2.8
0.0514978002756834,2.81
0.05216859979555011,2.82
0.05180259980261326,2.83
0.052119200117886066,2.84
0.05241629993543029,2.85
0.052008400205522776,2.86
0.0530456998385489,2.87
0.0519463000819087,2.88
0.05171860009431839,2.89
0.05206110002472997,2.9
0.05220549972727895,2.91
0.052423300221562386,2.92
0.05217309994623065,2.93
0.05139499995857477,2.94
0.05091150011867285,2.95
0.05245119985193014,2.96
0.053641300182789564,2.97
0.05099989986047149,2.98
0.05094589991495013,2.99
0.05300750024616718,3.0
0.05202189972624183,3.01
0.051296799909323454,3.02
0.05184750026091933,3.03
0.05262719979509711,3.04
0.052196300122886896,3.05
0.05167989991605282,3.06
0.051847000140696764,3.07
0.05209610005840659,3.08
0.05207390012219548,3.09
0.052336199674755335,3.1
0.05174250015988946,3.11
0.05350410006940365,3.12
0.05170729989185929,3.13
0.05006609996780753,3.14
0.052255900111049414,3.15
0.051877500023692846,3.16
0.05273849982768297,3.17
0.05201720027253032,3.18
0.05198289966210723,3.19
0.051847999915480614,3.2
0.052199600264430046,3.21
0.05142810009419918,3.22
0.051994199864566326,3.23
0.05387069983407855,3.24
0.05074680037796497,3.25
0.053150599822402,3.26
0.050812399946153164,3.27
0.05266629997640848,3.28
0.05203039990738034,3.29
0.05148239992558956,3.3
0.052500500343739986,3.31
0.05209719995036721,3.32
0.052392699755728245,3.33
0.05066570034250617,3.34
0.05246139969676733,3.35
0.05228159995749593,3.36
0.05234239995479584,3.37
0.05564650008454919,3.38
0.048237199895083904,3.39
0.0522212004289031,3.4
0.051789399702101946,3.41
0.05215540016070008,3.42
0.052939099725335836,3.43
0.05232360027730465,3.44
0.050816299859434366,3.45
0.05125540029257536,3.46
0.05272849975153804,3.47
0.051795000210404396,3.48
0.052212399896234274,3.49
0.051838699728250504,3.5
0.05210430035367608,3.51
0.05136159993708134,3.52
0.05189599981531501,3.53
0.05186040000990033,3.54
0.05395560013130307,3.55
0.05093829985707998,3.56
0.052015400025993586,3.57
0.05198210012167692,3.58
0.05198779981583357,3.59
0.051707400009036064,3.6
0.051741099916398525,3.61
0.05187880015000701,3.62
0.052454300224781036,3.63
0.053479399997740984,3.64
0.050810299813747406,3.65
0.0519400998018682,3.66
0.05201220000162721,3.67
0.051167200319468975,3.68
0.05262119974941015,3.69
0.05218100035563111,3.7
0.05186259979382157,3.71
0.05095290020108223,3.72
0.05197429982945323,3.73
0.05214929999783635,3.74
0.05399250006303191,3.75
0.05206619994714856,3.76
0.050979800056666136,3.77
0.0518499999307096,3.78
0.05219679977744818,3.79
0.05178440036252141,3.8
0.05223459983244538,3.81
0.0519705000333488,3.82
0.052010899875313044,3.83
0.05417810007929802,3.84
0.05088930018246174,3.85
0.05071550002321601,3.86
0.05249459994956851,3.87
0.05208709975704551,3.88
0.05214369995519519,3.89
0.05188320018351078,3.9
0.0516308001242578,3.91
0.05206339992582798,3.92
0.051825900096446276,3.93
0.052549699787050486,3.94
0.05373220006003976,3.95
0.05200919974595308,3.96
0.05073940008878708,3.97
0.05203540017828345,3.98
0.05196839990094304,3.99
0.05205640010535717,4.0
0.05173979979008436,4.01
0.05222410010173917,4.02
0.0511246002279222,4.03
0.05367069970816374,4.04
0.05242029996588826,4.05
0.050790800247341394,4.06
0.052024099975824356,4.07
0.051313700154423714,4.08
0.0522984997369349,4.09
0.0518137002363801,4.1
0.05156139982864261,4.11
0.0522079998627305,4.12
0.0522349001839757,4.13
0.05201009986922145,4.14
0.051275699865072966,4.15
0.0522239999845624,4.16
0.05405830033123493,4.17
0.05070139979943633,4.18
0.05228589987382293,4.19
0.05174749996513128,4.2
0.05161930015310645,4.21
0.05238390015438199,4.22
0.052158699836581945,4.23
0.05134169990196824,4.24
0.05373760033398867,4.25
0.05219309963285923,4.26
0.05033930018544197,4.27
0.05243979999795556,4.28
